2024-03-27 19:32:07,204 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Current SDK version is 0.16.5
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Configure stats pid to 5056
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Loading settings from C:\Users\CARLOS\.config\wandb\settings
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Loading settings from C:\Users\CARLOS\OneDrive\ICESI\Maestria Ciencia de Datos\Semestre2\Fundamentos de analítica II\MCD_FAII\FAII\Talleres\Taller_Practico\wandb\settings
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'silent': 'True', 'entity': 'ceja0919', 'project': 'MCD_FA_II_T1', 'root_dir': 'C:\\Users\\CARLOS\\OneDrive\\ICESI\\Maestria Ciencia de Datos\\Semestre2\\Fundamentos de analítica II\\MCD_FAII\\FAII\\Talleres\\Taller_Practico', 'sweep_id': '9aou1lt0', 'run_id': 'sevjtsp5', 'sweep_param_path': 'C:\\Users\\CARLOS\\OneDrive\\ICESI\\Maestria Ciencia de Datos\\Semestre2\\Fundamentos de analítica II\\MCD_FAII\\FAII\\Talleres\\Taller_Practico\\wandb\\sweep-9aou1lt0\\config-sevjtsp5.yaml'}
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:_log_setup():527] Logging user logs to C:\Users\CARLOS\OneDrive\ICESI\Maestria Ciencia de Datos\Semestre2\Fundamentos de analítica II\MCD_FAII\FAII\Talleres\Taller_Practico\wandb\run-20240327_193207-sevjtsp5\logs\debug.log
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:_log_setup():528] Logging internal logs to C:\Users\CARLOS\OneDrive\ICESI\Maestria Ciencia de Datos\Semestre2\Fundamentos de analítica II\MCD_FAII\FAII\Talleres\Taller_Practico\wandb\run-20240327_193207-sevjtsp5\logs\debug-internal.log
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:_jupyter_setup():473] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x000001F49EFB6E60>
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():567] calling init triggers
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():574] wandb.init called with sweep_config: {'gamma': 0.7854308496846863, 'imputer': 'simple', 'imputer_strategy': 'median', 'knn_imputer_k': 13, 'learning_rate': 0.0030406320452879393, 'max_depth': 10, 'min_child_weight': 8, 'n_estimators': 398, 'reg_alpha': 7, 'reg_lambda': 4, 'scaler': 'standard', 'variance_threshold': 0.09362411126622108}
config: {}
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():617] starting backend
2024-03-27 19:32:07,205 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():621] setting up manager
2024-03-27 19:32:07,212 INFO    Thread-53 (_run_job):5056 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
2024-03-27 19:32:07,212 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():629] backend started and connected
2024-03-27 19:32:07,267 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_config_callback():1347] config_cb None None {'gamma': 0.7854308496846863, 'imputer': 'simple', 'imputer_strategy': 'median', 'knn_imputer_k': 13, 'learning_rate': 0.0030406320452879393, 'max_depth': 10, 'min_child_weight': 8, 'n_estimators': 398, 'reg_alpha': 7, 'reg_lambda': 4, 'scaler': 'standard', 'variance_threshold': 0.09362411126622108}
